language	number	form	predicted	WER	PER
Sylheti	78	ɑʈɑttoir	ɑʈɑnnoɑʃi	1	0.5555555555555556
Sylheti	79	unoɑʃi	nirɑʃottoirɑnnir	1	0.8125
Sylheti	80	ɑʃi	ʃɑirɑnnonobboincɑʃi	1	0.8421052631578947
Sylheti	81	æxɑʃi	æxɑtɑʃi	1	0.2857142857142857
Sylheti	82	birɑʃi	birɑʃi	0	0.0
Sylheti	83	tirɑʃi	tirɑʃi	0	0.0
Sylheti	84	sourɑʃi	sourɑʃi	0	0.0
Sylheti	85	fɔsɑʃi	fɔetɑʃi	1	0.2857142857142857
Sylheti	86	siɑʃi	sirɑʃi	1	0.16666666666666666
Sylheti	87	ʃɑtɑʃi	ʃɑtɑnnonobboi	1	0.6153846153846154
Sylheti	88	ɔʃʈʰɑʃi	ɑʈʰɑʃi	1	0.2857142857142857
Sylheti	89	unonobboi	nirɑʃi	1	0.7777777777777778
Sylheti	90	nobboi	ʃɑirɑnnobboincɑʃ	1	0.625
Sylheti	91	æxɑnnobboi	æxɑnnobboi	0	0.0
Sylheti	92	birɑnnobboi	bɑʋɑnnobboi	1	0.18181818181818182
Sylheti	93	tirɑnnobboi	tirɑnnobboi	0	0.0
Sylheti	94	sourɑnnobboi	sourɑnnobboi	0	0.0
Sylheti	95	fɔsɑnnobboi	fɔsfɑnnobboi	1	0.08333333333333333
Sylheti	96	sirɑnnobboi	siɑtɑnnobboi	1	0.16666666666666666
Sylheti	97	ʃɑtɑnnobboi	ʃɑtɑirɑnnobboi	1	0.21428571428571427
Sylheti	98	ɑʈɑnnobboi	ɑʈɑnnobboi	0	0.0
Sylheti	99	nirɑnnobboi	unobboi	1	0.45454545454545453
TaiKhamti	01	əlɘŋ	sɑolɘŋ	1	0.5
TaiKhamti	02	sɔŋ	sɑosɔŋ	1	0.5
TaiKhamti	03	sɑm	hopsɑm	1	0.5
TaiKhamti	04	si	kɑosi	1	0.6
TaiKhamti	05	hɑ	kɑohɑ	1	0.6
TaiKhamti	06	hop	cet	1	1.0
TaiKhamti	07	cet	sɑm	1	1.0
TaiKhamti	08	pɛt	kɑopɛt	1	0.5
TaiKhamti	09	kɑo	hɑsipkɑokɑokɑo	1	0.7857142857142857
TaiKhamti	10	sip	sip	0	0.0
TaiKhamti	11	siplɘŋ	siplɘŋ	0	0.0
TaiKhamti	12	sipsɔŋ	sipsɔŋ	0	0.0
TaiKhamti	13	sipsɑm	sipsɑm	0	0.0
TaiKhamti	14	sipsi	sipsi	0	0.0
TaiKhamti	15	siphɑ	siphɑ	0	0.0
TaiKhamti	16	siphop	siphop	0	0.0
TaiKhamti	17	sipcet	sipcet	0	0.0
TaiKhamti	18	sippɛt	sippɛt	0	0.0
TaiKhamti	19	sipkɑo	sipkɑo	0	0.0
TaiKhamti	20	sɑo	sɑosip	1	0.5
TaiKhamti	21	sɑolɘŋ	sɑohɑsiplɘŋ	1	0.45454545454545453
TaiKhamti	22	sɑosɔŋ	sɑosɑohopsɔŋ	1	0.5
TaiKhamti	23	sɑosɑm	sɑosipsɑm	1	0.3333333333333333
TaiKhamti	24	sɑosi	sɑosɑosɑmsi	1	0.5454545454545454
TaiKhamti	25	sɑohɑ	sɑolɘŋ	1	0.5
TaiKhamti	26	sɑohop	sɑosɑosɑosɔŋ	1	0.6666666666666666
TaiKhamti	27	sɑocet	sɑosɑosɑohɑ	1	0.7272727272727273
TaiKhamti	28	sɑopɛt	sɑohopɛt	1	0.25
TaiKhamti	29	sɑokɑo	kɑosɑo	1	0.3333333333333333
TaiKhamti	30	sɑmsip	sɑmsip	0	0.0
TaiKhamti	31	sɑmsiplɘŋ	sɑmsiplɘŋ	0	0.0
TaiKhamti	32	sɑmsipsɔŋ	sɑmsipsɔŋ	0	0.0
TaiKhamti	33	sɑmsipsɑm	sɑmsipsɑm	0	0.0
TaiKhamti	34	sɑmsipsi	sɑmsipsi	0	0.0
TaiKhamti	35	sɑmsiphɑ	sɑmsiphɑ	0	0.0
TaiKhamti	36	sɑmsiphop	sɑmsiphop	0	0.0
TaiKhamti	37	sɑmsipcet	sɑmsipcet	0	0.0
TaiKhamti	38	sɑmsippɛt	sɑmsippɛt	0	0.0
TaiKhamti	39	sɑmsipkɑo	sɑmsipkɑo	0	0.0
TaiKhamti	40	sisip	sisip	0	0.0
TaiKhamti	41	sisiplɘŋ	sisiplɘŋ	0	0.0
TaiKhamti	42	sisipsɔŋ	sisipsɔŋ	0	0.0
TaiKhamti	43	sisipsɑm	sisipsɑm	0	0.0
TaiKhamti	44	sisipsi	sisisisisipsipsɔŋ	1	0.5882352941176471
TaiKhamti	45	sisiphɑ	sisiphɑ	0	0.0
TaiKhamti	46	sisiphop	sisiphop	0	0.0
TaiKhamti	47	sisipcet	sisipcet	0	0.0
TaiKhamti	48	sisippɛt	sisippɛt	0	0.0
TaiKhamti	49	sisipkɑo	sisipkɑo	0	0.0
TaiKhamti	50	hɑsip	hɑsip	0	0.0
TaiKhamti	51	hɑsiplɘŋ	hɑsiplɘŋ	0	0.0
TaiKhamti	52	hɑsipsɔŋ	hɑsipsɔŋ	0	0.0
TaiKhamti	53	hɑsipsɑm	hɑsipsɑm	0	0.0
TaiKhamti	54	hɑsipsi	hɑsipsi	0	0.0
TaiKhamti	55	hɑsiphɑ	hɑsiphɑ	0	0.0
TaiKhamti	56	hɑsiphop	hɑsiphop	0	0.0
TaiKhamti	57	hɑsipcet	hɑsipcet	0	0.0
TaiKhamti	58	hɑsippɛt	hɑsippɛt	0	0.0
TaiKhamti	59	hɑsipkɑo	hɑsipkɑo	0	0.0
TaiKhamti	60	hopsip	hopsip	0	0.0
TaiKhamti	61	hopsiplɘŋ	hopsiplɘŋ	0	0.0
TaiKhamti	62	hopsipsɔŋ	hopsipsɔŋ	0	0.0
TaiKhamti	63	hopsipsɑm	hopsipsɑm	0	0.0
TaiKhamti	64	hopsipsi	hopsipsi	0	0.0
TaiKhamti	65	hopsiphɑ	hopsiphɑ	0	0.0
TaiKhamti	66	hopsiphop	hopsiphop	0	0.0
TaiKhamti	67	hopsipcet	hopsipcet	0	0.0
TaiKhamti	68	hopsippɛt	hopsippɛt	0	0.0
TaiKhamti	69	hopsipkɑo	hopsipkɑo	0	0.0
TaiKhamti	70	cetsip	cetsip	0	0.0
TaiKhamti	71	cetsiplɘŋ	cetsiplɘŋ	0	0.0
TaiKhamti	72	cetsipsɔŋ	cetsipsɔŋ	0	0.0
TaiKhamti	73	cetsipsɑm	cetsipsɑm	0	0.0
TaiKhamti	74	cetsipsi	cetsipsi	0	0.0
TaiKhamti	75	cetsiphɑ	cetsiphɑ	0	0.0
TaiKhamti	76	cetsiphop	cetsiphop	0	0.0
TaiKhamti	77	cetsipcet	cetsipcet	0	0.0
TaiKhamti	78	cetsippɛt	cetsippɛt	0	0.0
TaiKhamti	79	cetsipkɑo	cetsipkɑo	0	0.0
TaiKhamti	80	pɛtsip	pɛtsip	0	0.0
TaiKhamti	81	pɛtsiplɘŋ	pɛtsiplɘŋ	0	0.0
TaiKhamti	82	pɛtsipsɔŋ	pɛtsipsɔŋ	0	0.0
TaiKhamti	83	pɛtsipsɑm	pɛtsipsɑm	0	0.0
TaiKhamti	84	pɛtsipsi	pɛtsipsi	0	0.0
TaiKhamti	85	pɛtsiphɑ	pɛtsiphɑ	0	0.0
TaiKhamti	86	pɛtsiphop	pɛtsiphop	0	0.0
TaiKhamti	87	pɛtsipcet	pɛtsipcet	0	0.0
TaiKhamti	88	pɛtsippɛt	pɛtsippɛt	0	0.0
TaiKhamti	89	pɛtsipkɑo	pɛtsipkɑo	0	0.0
TaiKhamti	90	kɑosip	kɑosip	0	0.0
TaiKhamti	91	kɑosiplɘŋ	kɑosiplɘŋ	0	0.0
TaiKhamti	92	kɑosipsɔŋ	kɑosipsɔŋ	0	0.0
TaiKhamti	93	kɑosipsɑm	kɑosipsɑm	0	0.0
TaiKhamti	94	kɑosipsi	kɑosipsi	0	0.0
TaiKhamti	95	kɑosiphɑ	kɑosiphɑ	0	0.0
TaiKhamti	96	kɑosiphop	kɑosiphop	0	0.0
TaiKhamti	97	kɑosipcet	kɑosipcet	0	0.0
TaiKhamti	98	kɑosippɛt	kɑosippɛt	0	0.0
TaiKhamti	99	kɑosipkɑo	kɑosipkɑo	0	0.0
Tamil	01	ondrʊ	ɑ:ndrʊondrʊ	1	0.5454545454545454
Tamil	02	ɪrəndʊ	mu:rʊɪrəndʊ	1	0.45454545454545453
Tamil	03	mu:ndrʊ	ɑɪmu:ndrʊ	1	0.2222222222222222
Tamil	04	nɑ:nɡʊ	ɪrʊnɑ:nɡʊ	1	0.3333333333333333
Tamil	05	ɑɪndʊ	mu:rʊɑɪnɑɪnɑɪndʊ	1	0.6875
Tamil	06	ɑ:rʊ	ɑɪnɑ:rʊ	1	0.42857142857142855
Tamil	07	eɭʊ	ɑɪneɭʊ	1	0.5
Tamil	08	eʈʈʊ	ɑɪneʈʈʊ	1	0.42857142857142855
Tamil	09	onbədʊ	ɪrʊonbədʊ	1	0.3333333333333333
Tamil	10	pɑttʊ	pɑtɪɪrʊ	1	0.42857142857142855
Tamil	11	pɑtɪondrʊ	pɑdɪondrʊ	1	0.1111111111111111
Tamil	12	pɑnnɪrəndʊ	pɑtɪɪrəndʊ	1	0.2
Tamil	13	pɑdɪmu:ʊ	pɑtmu:ndrʊ	1	0.5
Tamil	14	pɑdɪnɑ:nɡʊ	pɑtɪnɑ:nɡʊ	1	0.1
Tamil	15	pɑdɪnɑɪndʊ	pɑdɪɑɪndʊ	1	0.1
Tamil	16	pɑdɪnɑ:rʊ	pɑtɪɑ:rʊ	1	0.2222222222222222
Tamil	17	pɑdɪneɭʊ	pɑtɪeɭʊ	1	0.25
Tamil	18	pɑdɪneʈʈʊ	pɑdɪeʈʈʊ	1	0.1111111111111111
Tamil	19	pɑttonbədʊ	pɑtɪonbədʊ	1	0.1
Tamil	20	ɪrʊbədʊ	ɪrʊbədʊ	0	0.0
Tamil	21	ɪrʊbədɪondrʊ	ɪrʊbətondrʊ	1	0.16666666666666666
Tamil	22	ɪrʊbədɪrəndʊ	ɪrʊbətɪrəndʊ	1	0.08333333333333333
Tamil	23	ɪrʊbədɪmu:ndrʊ	ɪrʊbətɪmu:ʊ	1	0.2857142857142857
Tamil	24	ɪrʊbədɪnɑ:nɡʊ	ɪrʊbətɪnɑ:nɡʊ	1	0.07692307692307693
Tamil	25	ɪrʊbədɪɑɪndʊ	ɪrʊbətɪɑɪndʊ	1	0.08333333333333333
Tamil	26	ɪrʊbədɪɑ:rʊ	ɑ:rʊbətɪɪrʊ	1	0.45454545454545453
Tamil	27	ɪrʊbədɪeɭʊ	ɪrʊbədɪeɭʊ	0	0.0
Tamil	28	ɪrʊbədɪeʈʈʊ	ɪrʊbətɪeʈʈʊ	1	0.09090909090909091
Tamil	29	ɪrʊbədɪonbədʊ	onbətɪɪrʊbədʊ	1	0.5384615384615384
Tamil	30	mʊppədʊ	mʊppɑttʊ	1	0.375
Tamil	31	mʊppətondrʊ	mʊppɑtɪondrʊ	1	0.16666666666666666
Tamil	32	mʊppətɪrəndʊ	mʊppɑtɪrəndʊ	1	0.08333333333333333
Tamil	33	mʊppətɪmu:ndrʊ	mʊppɑdɪmu:ʊ	1	0.35714285714285715
Tamil	34	mʊppətɪnɑ:nɡʊ	mʊppɑdɪnɑ:nɡʊ	1	0.15384615384615385
Tamil	35	mʊppətɪɑɪndʊ	mʊppətɪɑɪndʊ	0	0.0
Tamil	36	mʊppətɪɑ:rʊ	mʊppɑdɪɑ:rʊ	1	0.18181818181818182
Tamil	37	mʊppətɪeɭʊ	mʊppɑdɪneɭʊ	1	0.2727272727272727
Tamil	38	mʊppətɪeʈʈʊ	mʊppɑtɪeʈʈʊ	1	0.09090909090909091
Tamil	39	mʊppətɪonbədʊ	mʊppɑttonbədʊ	1	0.15384615384615385
Tamil	40	nɑ:ppədʊ	nɑ:ppədʊ	0	0.0
Tamil	41	nɑ:ppətondrʊ	nɑ:ppətɪondrʊ	1	0.07692307692307693
Tamil	42	nɑ:ppɑtɪrəndʊ	nɑ:ppədɪɪrəndʊ	1	0.21428571428571427
Tamil	43	nɑ:ppɑtmu:ndrʊ	nɑ:ppədɪmu:ʊ	1	0.42857142857142855
Tamil	44	nɑ:ppɑtɪnɑ:nɡʊ	nɑ:ppətɪnɑ:nɡʊ	1	0.07142857142857142
Tamil	45	nɑ:ppɑtɪɑɪndʊ	ɑɪnɑ:ppədɪndʊ	1	0.46153846153846156
Tamil	46	nɑ:ppɑtɪɑ:rʊ	ɑ:ppɑdɪɑ:rʊ	1	0.16666666666666666
Tamil	47	nɑ:ppɑtɪeɭʊ	nɑ:ppədɪneɭʊ	1	0.25
Tamil	48	nɑ:ppɑtɪeʈʈʊ	nɑ:ppədɪneʈʈʊ	1	0.23076923076923078
Tamil	49	nɑ:ppɑtɪonbədʊ	nɑ:ppətonbədʊ	1	0.14285714285714285
Tamil	50	ɑɪmbədʊ	ɑɪmbədʊ	0	0.0
Tamil	51	ɑɪmbətondrʊ	ɑɪmbətondrʊ	0	0.0
Tamil	52	ɑɪmbətɪrəndʊ	ɑɪmbədɪɪrəndʊ	1	0.15384615384615385
Tamil	53	ɑɪmbətɪmu:ndrʊ	ɑɪmbədɪmu:ʊ	1	0.2857142857142857
Tamil	54	ɑɪmbətɪnɑ:nɡʊ	nɑɪmbədɪnɑ:nɡʊ	1	0.14285714285714285
Tamil	55	ɑɪmbətɪɑɪndʊ	ɑɪmbədɪɑɪndʊ	1	0.08333333333333333
Tamil	56	ɑɪmbətɪɑ:rʊ	ɑ:rʊɑɪmbədʊ	1	0.8181818181818182
Tamil	57	ɑɪmbətɪeɭʊ	ɑɪmbədɪneɭʊ	1	0.18181818181818182
Tamil	58	ɑɪmbətɪeʈʈʊ	ɑɪmbədɪneʈʈʊ	1	0.16666666666666666
Tamil	59	ɑɪmbətɪonbədʊ	onbətɪɑɪmbədʊ	1	0.46153846153846156
Tamil	60	ɑrʊbədʊ	ɑrʊbədʊ	0	0.0
Tamil	61	ɑrʊbədɪondrʊ	ɑrʊbətɪondrʊ	1	0.08333333333333333
Tamil	62	ɑrʊbədɪɪrəndʊ	ɑrʊbətɪrəndʊ	1	0.15384615384615385
Tamil	63	ɑrʊbədɪmu:ndrʊ	ɑrʊbətɪmu:ndrʊ	1	0.07142857142857142
Tamil	64	ɑrʊbədɪnɑ:nɡʊ	ɑrʊbətɪnɑ:nɡʊ	1	0.07692307692307693
Tamil	65	ɑrʊbədɪɑɪndʊ	ɑrʊbətɪɑɪndʊ	1	0.08333333333333333
Tamil	66	ɑrʊbədɪɑ:rʊ	ɑrʊbətɪɑ:rʊ	1	0.09090909090909091
Tamil	67	ɑrʊbədɪeɭʊ	ɑrʊbətɪeɭʊ	1	0.1
Tamil	68	ɑrʊbədɪeʈʈʊ	ɑrʊbətɪeʈʈʊ	1	0.09090909090909091
Tamil	69	ɑrʊbədɪonbədʊ	ɑrʊbətonbədʊ	1	0.15384615384615385
Tamil	70	eɭubədʊ	eɭubədʊ	0	0.0
Tamil	71	eɭubətɪondrʊ	eɭubətondrʊ	1	0.08333333333333333
Tamil	72	eɭubətɪɪrəndʊ	eɭubədɪɪrəndʊ	1	0.07692307692307693
Tamil	73	eɭubətɪmu:ndrʊ	eɭubətɪmu:ʊ	1	0.21428571428571427
Tamil	74	eɭubətɪnɑ:nɡʊ	eɭubədɪnɑ:nɡʊ	1	0.07692307692307693
Tamil	75	eɭubətɪɑɪndʊ	eɭubətɪɑɪndʊ	0	0.0
Tamil	76	eɭubətɪɑ:rʊ	eɭubədɪnɑ:rʊ	1	0.16666666666666666
Tamil	77	eɭubətɪeɭʊ	eɭubədɪneɭʊ	1	0.18181818181818182
Tamil	78	eɭubətɪeʈʈʊ	eɭubədɪneʈʈʊ	1	0.16666666666666666
Tamil	79	eɭubətɪonbədʊ	onbətɪeɭubədʊ	1	0.46153846153846156
Tamil	80	eɳbədʊ	eɳbədʊ	0	0.0
Tamil	81	eɳbətondrʊ	eɳbədɪondrʊ	1	0.18181818181818182
Tamil	82	eɳbətɪrəndʊ	eɳbədɪrəndʊ	1	0.09090909090909091
Tamil	83	eɳbətɪmu:ndrʊ	eɳbədɪmu:ʊ	1	0.3076923076923077
Tamil	84	eɳbətɪnɑ:nɡʊ	eɳbədɪnɑ:nɡʊ	1	0.08333333333333333
Tamil	85	eɳbətɪɑɪndʊ	eɳbədɪnɑɪndʊ	1	0.16666666666666666
Tamil	86	eɳbətɪɑ:rʊ	eɳbədɪnɑ:rʊ	1	0.18181818181818182
Tamil	87	eɳbətɪeɭʊ	eɳbədɪneɭʊ	1	0.2
Tamil	88	eɳbətɪeʈʈʊ	eɳbədɪeʈʈʊ	1	0.1
Tamil	89	eɳbətɪonbədʊ	eɳbədɪonbədʊ	1	0.08333333333333333
Tamil	90	toɳɳu:rʊ	toɳɳu:rʊɑ:ppɑttʊ	1	0.5
Tamil	91	toɳɳu:rʊondrʊ	ondrʊɑ:ppətoɳɳu:rʊ	1	0.7777777777777778
Tamil	92	toɳɳu:rʊɪrəndʊ	toɳɳu:rʊɑ:ppədɪrəndʊ	1	0.3
Tamil	93	toɳɳu:rʊmu:ndrʊ	toɳɳu:ndrʊ	1	0.3333333333333333
Tamil	94	toɳɳu:rʊnɑ:nɡʊ	toɳɳu:nɡʊ	1	0.35714285714285715
Tamil	95	toɳɳu:rʊɑɪndʊ	toɳɳu:rʊondʊ	1	0.15384615384615385
Tamil	96	toɳɳu:rʊɑ:rʊ	toɳɳu:rʊonbətɪɑ:rʊ	1	0.3333333333333333
Tamil	97	toɳɳu:rʊeɭʊ	toɳɳu:rʊɑɪneɭʊ	1	0.21428571428571427
Tamil	98	toɳɳu:rʊeʈʈʊ	toɳɳu:rʊɑɪneʈʈʊ	1	0.2
Tamil	99	toɳɳu:rʊonbədʊ	tonbətoɳɳu:ndʊ	1	0.7142857142857143
Tangkhul	01	ɑ:kʰə	mətəɑ:kʰənɡɑ	1	0.5833333333333334
Tangkhul	02	kʰənɪ	tʰənɪtəkʰənɪ	1	0.5833333333333334
Tangkhul	03	kətʰum	tʰənɡɑtəkətʰum	1	0.5714285714285714
Tangkhul	04	mətɪ	cɪsətəmətɪ	1	0.6
Tangkhul	05	pʰənɡɑ	kʰənɡɑtəpʰənɡɑ	1	0.5714285714285714
Tangkhul	06	tʰəru	cɪsətʰəru	1	0.4444444444444444
Tangkhul	07	sɪnɪ	mətəsɪnɪ	1	0.5
Tangkhul	08	cɪsət	cɪsət	0	0.0
Tangkhul	09	cɪko	kətəcɪko	1	0.5
Tangkhul	10	tʰərɑ	tʰərɑ:	1	0.16666666666666666
Tangkhul	11	tʰərɑtəɑ:kʰə	tʰərɑtəɑ:kʰə	0	0.0
Tangkhul	12	tʰərɑtəkʰənɪ	tʰənɪtəkʰərɑ	1	0.3333333333333333
Tangkhul	13	tʰərɑtəkətʰum	tʰərɑtəkətʰum	0	0.0
Tangkhul	14	tʰərɑtəmətɪ	tʰərɑtəmətɪ	0	0.0
Tangkhul	15	tʰərɑtəpʰənɡɑ	tʰərɑtəpʰənɡɑ	0	0.0
Tangkhul	16	tʰərɑtətʰəru	tʰərutətʰərɑ	1	0.16666666666666666
Tangkhul	17	tʰərɑtəsɪnɪ	tʰərɑtəsɪnɪ	0	0.0
Tangkhul	18	tʰərɑtəcɪsət	tʰərɑtəcɪsət	0	0.0
Tangkhul	19	tʰərɑtəcɪko	tʰərɑtəcɪko	0	0.0
Tangkhul	20	məɡə	məɡə	0	0.0
Tangkhul	21	məɡətəɑ:kʰə	məɡətəɑ:kʰə	0	0.0
Tangkhul	22	məɡətəkʰənɪ	məɡətəkʰənɪ	0	0.0
Tangkhul	23	məɡətəkətʰum	məɡətəkətʰum	0	0.0
Tangkhul	24	məɡətəmətɪ	mətɪtəməɡə	1	0.4
Tangkhul	25	məɡətəpʰənɡɑ	məɡətəpʰənɡɑ	0	0.0
Tangkhul	26	məɡətətʰəru	məɡətətʰəru	0	0.0
Tangkhul	27	məɡətəsɪnɪ	məɡətəsɪnɪ	0	0.0
Tangkhul	28	məɡətəcɪsət	məɡətəcɪsət	0	0.0
Tangkhul	29	məɡətəcɪko	məɡətəcɪko	0	0.0
Tangkhul	30	tʰumrɑ:	tʰumrɑ:	0	0.0
Tangkhul	31	tʰumrɑ:təɑ:kʰə	tʰumrɑ:təɑ:kʰə	0	0.0
Tangkhul	32	tʰumrɑ:təkʰənɪ	tʰumrɑ:təkʰənɪ	0	0.0
Tangkhul	33	tʰumrɑ:təkətʰum	tʰumrɑ:təkətʰum	0	0.0
Tangkhul	34	tʰumrɑ:təmətɪ	tʰumrɑ:təmətɪ	0	0.0
Tangkhul	35	tʰumrɑ:təpʰənɡɑ	tʰumrɑ:təpʰənɡɑ	0	0.0
Tangkhul	36	tʰumrɑ:tətʰəru	tʰərutətʰumrɑ:	1	0.5714285714285714
Tangkhul	37	tʰumrɑ:təsɪnɪ	tʰumrɑ:təsɪnɪ	0	0.0
Tangkhul	38	tʰumrɑ:təcɪsət	tʰumrɑ:təcɪsət	0	0.0
Tangkhul	39	tʰumrɑ:təcɪko	tʰumrɑ:təcɪko	0	0.0
Tangkhul	40	huŋmətɪ	huŋmət	1	0.14285714285714285
Tangkhul	41	huŋmətɪtəɑ:kʰə	huŋmətɪtəɑ:kʰə	0	0.0
Tangkhul	42	huŋmətɪtəkʰənɪ	huŋmətɪtəkʰənɪ	0	0.0
Tangkhul	43	huŋmətɪtəkətʰum	huŋmətɪtəkətʰum	0	0.0
Tangkhul	44	huŋmətɪtəmətɪ	huŋmətɪtəmətɪ	0	0.0
Tangkhul	45	huŋmətɪtəpʰənɡɑ	huŋmətɪtəpʰənɡɑ	0	0.0
Tangkhul	46	huŋmətɪtətʰəru	huŋmətɪtətʰəru	0	0.0
Tangkhul	47	huŋmətɪtəsɪnɪ	huŋmətɪtəsɪnɪ	0	0.0
Tangkhul	48	huŋmətɪtəcɪsət	huŋmətɪtəcɪsət	0	0.0
Tangkhul	49	huŋmətɪtəcɪko	huŋmətɪtəcɪko	0	0.0
Tangkhul	50	huŋpʰənɡɑ	huŋpʰənɪ	1	0.2222222222222222
Tangkhul	51	huŋpʰənɡɑtəɑ:kʰə	huŋpʰənɡɑtəɑ:kʰə	0	0.0
Tangkhul	52	huŋpʰənɡɑtəkʰənɪ	huŋpʰənɪtəkʰənɡɑ	1	0.25
Tangkhul	53	huŋpʰənɡɑtəkətʰum	huŋpʰənɡɑtəkətʰum	0	0.0
Tangkhul	54	huŋpʰənɡɑtəmətɪ	huŋpʰənɡɑtəmətɪ	0	0.0
Tangkhul	55	huŋpʰənɡɑtəpʰənɡɑ	huŋpʰənɡɑtəpʰənɡɑ	0	0.0
Tangkhul	56	huŋpʰənɡɑtətʰəru	huŋpʰənɡɑtətʰəru	0	0.0
Tangkhul	57	huŋpʰənɡɑtəsɪnɪ	huŋpʰənɡɑtəsɪnɪ	0	0.0
Tangkhul	58	huŋpʰənɡɑtəcɪsət	huŋpʰənɡɑtəcɪsət	0	0.0
Tangkhul	59	huŋpʰənɡɑtəcɪko	huŋpʰənɡɑtəcɪko	0	0.0
Tangkhul	60	huŋtʰəru	huŋtʰum	1	0.375
Tangkhul	61	huŋtʰərutəɑ:kʰə	huŋtʰərutəɑ:kʰə	0	0.0
Tangkhul	62	huŋtʰərutəkʰənɪ	huŋtʰənɪtəkʰəru	1	0.26666666666666666
Tangkhul	63	huŋtʰərutəkətʰum	huŋtʰərutəkətʰum	0	0.0
Tangkhul	64	huŋtʰərutəmətɪ	huŋtʰərutəmətɪ	0	0.0
Tangkhul	65	huŋtʰərutəpʰənɡɑ	huŋtʰərutəpʰənɡɑ	0	0.0
Tangkhul	66	huŋtʰərutətʰəru	huŋtʰərutətʰəru	0	0.0
Tangkhul	67	huŋtʰərutəsɪnɪ	huŋtʰərutəsɪnɪ	0	0.0
Tangkhul	68	huŋtʰərutəcɪsət	huŋtʰərutəcɪsət	0	0.0
Tangkhul	69	huŋtʰərutəcɪko	huŋtʰərutəcɪko	0	0.0
Tangkhul	70	huŋsɪnɪ	huŋsɪnɪ	0	0.0
Tangkhul	71	huŋsɪnɪtəɑ:kʰə	huŋsɪnɪtəɑ:kʰə	0	0.0
Tangkhul	72	huŋsɪnɪtəkʰənɪ	huŋsɪnɪtəkʰənɪ	0	0.0
Tangkhul	73	huŋsɪnɪtəkətʰum	huŋsɪnɪtəkətʰum	0	0.0
Tangkhul	74	huŋsɪnɪtəmətɪ	huŋsɪnɪtəmətɪ	0	0.0
Tangkhul	75	huŋsɪnɪtəpʰənɡɑ	huŋsɪnɪtəpʰənɡɑ	0	0.0
Tangkhul	76	huŋsɪnɪtətʰəru	huŋsɪnɪtətʰəru	0	0.0
Tangkhul	77	huŋsɪnɪtəsɪnɪ	huŋsɪnɪtəsɪnɪ	0	0.0
Tangkhul	78	huŋsɪnɪtəcɪsət	huŋsɪnɪtəcɪsət	0	0.0
Tangkhul	79	huŋsɪnɪtəcɪko	huŋsɪnɪtəcɪko	0	0.0
Tangkhul	80	huŋcɪsət	huŋcɪsəttətɪ	1	0.3333333333333333
Tangkhul	81	huŋcɪsəttəɑ:kʰə	huŋcɪsəttəɑ:kʰə	0	0.0
Tangkhul	82	huŋcɪsəttəkʰənɪ	huŋcɪsəttəkʰənɪ	0	0.0
Tangkhul	83	huŋcɪsəttəkətʰum	huŋcɪsəttəkətʰum	0	0.0
Tangkhul	84	huŋcɪsəttəmətɪ	huŋcɪsəttəmətɪ	0	0.0
Tangkhul	85	huŋcɪsəttəpʰənɡɑ	huŋcɪsəttəpʰənɡɑ	0	0.0
Tangkhul	86	huŋcɪsəttətʰəru	huŋcɪsəttətʰəru	0	0.0
Tangkhul	87	huŋcɪsəttəsɪnɪ	huŋcɪsəttəsɪnɪ	0	0.0
Tangkhul	88	huŋcɪsəttəcɪsət	huŋcɪsəttəcɪsət	0	0.0
Tangkhul	89	huŋcɪsəttəcɪko	huŋcɪsəttəcɪko	0	0.0
Tangkhul	90	huŋcɪko	huŋcɪkotəməɡə	1	0.46153846153846156
Tangkhul	91	huŋcɪkotəɑ:kʰə	huŋcɪkotəɑ:kʰə	0	0.0
Tangkhul	92	huŋcɪkotəkʰənɪ	huŋcɪkotəkʰənɪ	0	0.0
Tangkhul	93	huŋcɪkotəkətʰum	huŋcɪkotəkətʰum	0	0.0
Tangkhul	94	huŋcɪkotəmətɪ	huŋcɪkotəmətɪ	0	0.0
Tangkhul	95	huŋcɪkotəpʰənɡɑ	huŋcɪkotəpʰənɡɑ	0	0.0
Tangkhul	96	huŋcɪkotətʰəru	huŋcɪkotətʰəru	0	0.0
Tangkhul	97	huŋcɪkotəsɪnɪ	huŋcɪkotəsɪnɪ	0	0.0
Tangkhul	98	huŋcɪkotəcɪsət	huŋcɪkotəcɪsət	0	0.0
Tangkhul	99	huŋcɪkotəcɪko	huŋcɪkotəcɪko	0	0.0
TaraonMishmi	01	kʰin	maŋalɘkʰin	1	0.6
TaraonMishmi	02	kʌiŋ	maŋalɘkʌiŋ	1	0.6
TaraonMishmi	03	kasəŋ	kasəŋ	0	0.0
TaraonMishmi	04	kapɹe	kapɹe	0	0.0
TaraonMishmi	05	maŋa	kasəŋmaŋa	1	0.5555555555555556
TaraonMishmi	06	taɹo	maŋhələmtaɹo	1	0.6666666666666666
TaraonMishmi	07	vẽ	kasəŋhələmvẽ	1	0.7692307692307693
TaraonMishmi	08	lim	kasəŋlimhələŋlim	1	0.8125
TaraonMishmi	09	kəɲəŋ	maŋaheləŋkeɲəŋkeɲaŋa	1	0.8
TaraonMishmi	10	halɘŋ	haləŋ	1	0.2
