language	number	form	predicted	WER	PER
pol	70	siedemdziesiąt	siedemdziesiąt	0	0.0
pol	71	siedemdziesiątjeden	siedemdziesiątjeden	0	0.0
pol	72	siedemdziesiątdwa	siedemdziesiątdwa	0	0.0
pol	73	siedemdziesiąttrzy	siedemdziesiąttrzy	0	0.0
pol	74	siedemdziesiątcztery	siedemdziesiątcztery	0	0.0
pol	75	siedemdziesiątpięć	siedemdziesiątpięć	0	0.0
pol	76	siedemdziesiątsześć	siedemdziesiątsześć	0	0.0
pol	77	siedemdziesiątsiedem	siątsiesiedemdziedem	1	0.55
pol	78	siedemdziesiątosiem	siątosiemdziesiem	1	0.5263157894736842
pol	79	siedemdziesiątdziewięć	siątszesiątdzieden	1	0.45454545454545453
pol	80	osiemdziesiąt	osiemdziesiąt	0	0.0
pol	81	osiemdziesiątjeden	osiemdziesiątjeden	0	0.0
pol	82	osiemdziesiątdwa	osiemdziesiątdwa	0	0.0
pol	83	osiemdziesiąttrzy	osiemdziesiąttrzy	0	0.0
pol	84	osiemdziesiątcztery	osiemdziesiątcztery	0	0.0
pol	85	osiemdziesiątpięć	osiemdziesiątpięć	0	0.0
pol	86	osiemdziesiątsześć	osiemdziesiątsześć	0	0.0
pol	87	osiemdziesiątsiedem	osiątdziesiątsiedem	1	0.10526315789473684
pol	88	osiemdziesiątosiem	osiątosiesiemdziem	1	0.4444444444444444
pol	89	osiemdziesiątdziewięć	osiątsiątdziemdziem	1	0.5238095238095238
pol	90	dziewięćdziesiąt	dziesiąt	1	0.5
pol	91	dziewięćdziesiątjeden	dziesiątjeden	1	0.38095238095238093
pol	92	dziewięćdziesiątdwa	dziesiątdwa	1	0.42105263157894735
pol	93	dziewięćdziesiąttrzy	dziesiąttrzy	1	0.4
pol	94	dziewięćdziesiątcztery	dziesiątcztery	1	0.36363636363636365
pol	95	dziewięćdziesiątpięć	dziesiątpięć	1	0.4
pol	96	dziewięćdziesiątsześć	dziesiątsześć	1	0.38095238095238093
pol	97	dziewięćdziesiątsiedem	dziesiątsiedem	1	0.36363636363636365
pol	98	dziewięćdziesiątosiem	dziesiątosiem	1	0.38095238095238093
pol	99	dziewięćdziesiątdziewięć	dziewiętnaściewięć	1	0.4583333333333333
por_br	01	um	cinteeum	1	0.75
por_br	02	dois	cintaedois	1	0.6
por_br	03	três	setrês	1	0.3333333333333333
por_br	04	quatro	oitorzenteequatro	1	0.6470588235294118
por_br	05	cinco	quinco	1	0.3333333333333333
por_br	06	seis	oitorzeseis	1	0.6363636363636364
por_br	07	sete	oitorzesesete	1	0.6923076923076923
por_br	08	oito	cinquarezoito	1	0.6923076923076923
por_br	09	nove	setenovenovenove	1	0.75
por_br	10	dez	dezoitorzessetenta	1	0.8333333333333334
por_br	11	onze	dezessetrentaeum	1	0.875
por_br	12	doze	dezois	1	0.6666666666666666
por_br	13	treze	dezessetrês	1	0.8181818181818182
por_br	14	quatorze	dezessetro	1	1.0
por_br	15	quinze	dezessetrinco	1	0.8461538461538461
por_br	16	dezesseis	dezenteeseis	1	0.3333333333333333
por_br	17	dezessete	dezessete	0	0.0
por_br	18	dezoito	dezessetrentaeoito	1	0.6111111111111112
por_br	19	dezenove	dezessetrenove	1	0.42857142857142855
por_br	20	vinte	vinta	1	0.2
por_br	21	vinteeum	vintaeum	1	0.125
por_br	22	vinteedois	vintaedois	1	0.1
por_br	23	vinteetrês	vinteessetrês	1	0.23076923076923078
por_br	24	vinteequatro	vinteessetro	1	0.25
por_br	25	vinteecinco	vintaecinco	1	0.09090909090909091
por_br	26	vinteeseis	vinteeseis	0	0.0
por_br	27	vinteesete	vintaeseseteente	1	0.375
por_br	28	vinteeoito	vintaeoito	1	0.1
por_br	29	vinteenove	vintaenove	1	0.1
por_br	30	trinta	trinta	0	0.0
por_br	31	trintaeum	trintaeum	0	0.0
por_br	32	trintaedois	trintaedois	0	0.0
por_br	33	trintaetrês	trintaetrês	0	0.0
por_br	34	trintaequatro	trintaequatro	0	0.0
por_br	35	trintaecinco	trintaecinco	0	0.0
por_br	36	trintaeseis	trintaeseis	0	0.0
por_br	37	trintaesete	seteetrinta	1	0.9090909090909091
por_br	38	trintaeoito	trintaeoito	0	0.0
por_br	39	trintaenove	trintaenove	0	0.0
por_br	40	quarenta	quarenta	0	0.0
por_br	41	quarentaeum	quarentaeum	0	0.0
por_br	42	quarentaedois	quarentaedois	0	0.0
por_br	43	quarentaetrês	quarentaetrês	0	0.0
por_br	44	quarentaequatro	quarentaequatro	0	0.0
por_br	45	quarentaecinco	quarentaecinco	0	0.0
por_br	46	quarentaeseis	quarentaeseis	0	0.0
por_br	47	quarentaesete	quarentaesete	0	0.0
por_br	48	quarentaeoito	quarentaeoito	0	0.0
por_br	49	quarentaenove	quarentaenove	0	0.0
por_br	50	cinquenta	cinquenta	0	0.0
por_br	51	cinquentaeum	cinquentaeum	0	0.0
por_br	52	cinquentaedois	cinquentaedois	0	0.0
por_br	53	cinquentaetrês	cinquentaetrês	0	0.0
por_br	54	cinquentaequatro	cinquentaequatro	0	0.0
por_br	55	cinquentaecinco	cinquentaecinco	0	0.0
por_br	56	cinquentaeseis	cinquentaeseis	0	0.0
por_br	57	cinquentaesete	cinquentaesete	0	0.0
por_br	58	cinquentaeoito	cinquentaeoito	0	0.0
por_br	59	cinquentaenove	cinquentaenove	0	0.0
por_br	60	sessenta	sessenta	0	0.0
por_br	61	sessentaeum	sessentaeum	0	0.0
por_br	62	sessentaedois	sessentaedois	0	0.0
por_br	63	sessentaetrês	sessentaetrês	0	0.0
por_br	64	sessentaequatro	sessentaequatro	0	0.0
por_br	65	sessentaecinco	sessentaecinco	0	0.0
por_br	66	sessentaeseis	vintaeseseseseseseis	1	0.5
por_br	67	sessentaesete	senteesesesesesente	1	0.47368421052631576
por_br	68	sessentaeoito	sessentaeoito	0	0.0
por_br	69	sessentaenove	sessentaenove	0	0.0
por_br	70	setenta	setenta	0	0.0
por_br	71	setentaeum	setentaeum	0	0.0
por_br	72	setentaedois	setentaedois	0	0.0
por_br	73	setentaetrês	setentaetrês	0	0.0
por_br	74	setentaequatro	setentaequatro	0	0.0
por_br	75	setentaecinco	setentaecinco	0	0.0
por_br	76	setentaeseis	setentaeseis	0	0.0
por_br	77	setentaesete	setentaesete	0	0.0
por_br	78	setentaeoito	setentaeoito	0	0.0
por_br	79	setentaenove	setentaenove	0	0.0
por_br	80	oitenta	oitenta	0	0.0
por_br	81	oitentaeum	oitentaeum	0	0.0
por_br	82	oitentaedois	oitentaedois	0	0.0
por_br	83	oitentaetrês	oitentaetrês	0	0.0
por_br	84	oitentaequatro	oitentaequatro	0	0.0
por_br	85	oitentaecinco	oitentaecinco	0	0.0
por_br	86	oitentaeseis	oitentaeseis	0	0.0
por_br	87	oitentaesete	oitentaesete	0	0.0
por_br	88	oitentaeoito	oitentaeoito	0	0.0
por_br	89	oitentaenove	oitentaenove	0	0.0
por_br	90	noventa	noventa	0	0.0
por_br	91	noventaeum	noventaeum	0	0.0
por_br	92	noventaedois	noventaedois	0	0.0
por_br	93	noventaetrês	noventaetrês	0	0.0
por_br	94	noventaequatro	noventaequatro	0	0.0
por_br	95	noventaecinco	noventaecinco	0	0.0
por_br	96	noventaeseis	noventaeseis	0	0.0
por_br	97	noventaesete	noventaesete	0	0.0
por_br	98	noventaeoito	noventaeoito	0	0.0
por_br	99	noventaenove	noventaenove	0	0.0
por_pt	01	um	cinteeum	1	0.75
por_pt	02	dois	cintaedois	1	0.6
por_pt	03	três	setrês	1	0.3333333333333333
por_pt	04	quatro	setro	1	0.5
por_pt	05	cinco	quinco	1	0.3333333333333333
por_pt	06	seis	cinquarezasseis	1	0.7333333333333333
por_pt	07	sete	cinteesete	1	0.6
por_pt	08	oito	cinquarezoito	1	0.6923076923076923
por_pt	09	nove	setenovenovenove	1	0.75
por_pt	10	dez	dezassetrenta	1	0.7692307692307693
por_pt	11	onze	dezassetenteeum	1	0.8666666666666667
por_pt	12	doze	dezois	1	0.6666666666666666
por_pt	13	treze	dezassetrês	1	0.8181818181818182
por_pt	14	catorze	dezassetro	1	0.9
por_pt	15	quinze	dezassetrinco	1	0.8461538461538461
por_pt	16	dezasseis	dezasseis	0	0.0
por_pt	17	dezassete	dezassete	0	0.0
por_pt	18	dezoito	dezassetrentaeoito	1	0.6111111111111112
por_pt	19	dezanove	dezanove	0	0.0
por_pt	20	vinte	vinta	1	0.2
por_pt	21	vinteeum	vintaeum	1	0.125
por_pt	22	vinteedois	vintaedois	1	0.1
por_pt	23	vinteetrês	vinteessetrês	1	0.23076923076923078
por_pt	24	vinteequatro	vinteesetro	1	0.25
por_pt	25	vinteecinco	vintaecinco	1	0.09090909090909091
por_pt	26	vinteeseis	vinteeseis	0	0.0
por_pt	27	vinteesete	vintaeseseteente	1	0.375
por_pt	28	vinteeoito	vintaeoito	1	0.1
por_pt	29	vinteenove	vintaenove	1	0.1
por_pt	30	trinta	trinta	0	0.0
por_pt	31	trintaeum	trintaeum	0	0.0
por_pt	32	trintaedois	trintaedois	0	0.0
por_pt	33	trintaetrês	trintaetrês	0	0.0
por_pt	34	trintaequatro	trintaequatro	0	0.0
por_pt	35	trintaecinco	trintaecinco	0	0.0
por_pt	36	trintaeseis	trintaeseis	0	0.0
por_pt	37	trintaesete	seteetrinta	1	0.9090909090909091
por_pt	38	trintaeoito	trintaeoito	0	0.0
por_pt	39	trintaenove	trintaenove	0	0.0
por_pt	40	quarenta	quarenta	0	0.0
por_pt	41	quarentaeum	quarentaeum	0	0.0
por_pt	42	quarentaedois	quarentaedois	0	0.0
por_pt	43	quarentaetrês	quarentaetrês	0	0.0
por_pt	44	quarentaequatro	quarentaequatro	0	0.0
por_pt	45	quarentaecinco	quarentaecinco	0	0.0
por_pt	46	quarentaeseis	quarentaeseis	0	0.0
por_pt	47	quarentaesete	quarentaesete	0	0.0
por_pt	48	quarentaeoito	quarentaeoito	0	0.0
por_pt	49	quarentaenove	quarentaenove	0	0.0
por_pt	50	cinquenta	cinquenta	0	0.0
por_pt	51	cinquentaeum	cinquentaeum	0	0.0
por_pt	52	cinquentaedois	cinquentaedois	0	0.0
por_pt	53	cinquentaetrês	cinquentaetrês	0	0.0
por_pt	54	cinquentaequatro	cinquentaequatro	0	0.0
por_pt	55	cinquentaecinco	cinquentaecinco	0	0.0
por_pt	56	cinquentaeseis	cinquentaeseis	0	0.0
por_pt	57	cinquentaesete	cinquentaesete	0	0.0
por_pt	58	cinquentaeoito	cinquentaeoito	0	0.0
por_pt	59	cinquentaenove	cinquentaenove	0	0.0
por_pt	60	sessenta	sessenta	0	0.0
por_pt	61	sessentaeum	sessentaeum	0	0.0
por_pt	62	sessentaedois	sessentaedois	0	0.0
por_pt	63	sessentaetrês	sessentaetrês	0	0.0
por_pt	64	sessentaequatro	sessentaequatro	0	0.0
por_pt	65	sessentaecinco	sessentaecinco	0	0.0
por_pt	66	sessentaeseis	vintaesesesesesseis	1	0.5263157894736842
por_pt	67	sessentaesete	sentaesesesesesente	1	0.47368421052631576
por_pt	68	sessentaeoito	sessentaeoito	0	0.0
por_pt	69	sessentaenove	sessentaenove	0	0.0
por_pt	70	setenta	setenta	0	0.0
por_pt	71	setentaeum	setentaeum	0	0.0
por_pt	72	setentaedois	setentaedois	0	0.0
por_pt	73	setentaetrês	setentaetrês	0	0.0
por_pt	74	setentaequatro	setentaequatro	0	0.0
por_pt	75	setentaecinco	setentaecinco	0	0.0
por_pt	76	setentaeseis	setentaeseis	0	0.0
por_pt	77	setentaesete	setentaesete	0	0.0
por_pt	78	setentaeoito	setentaeoito	0	0.0
por_pt	79	setentaenove	setentaenove	0	0.0
por_pt	80	oitenta	oitenta	0	0.0
por_pt	81	oitentaeum	oitentaeum	0	0.0
por_pt	82	oitentaedois	oitentaedois	0	0.0
por_pt	83	oitentaetrês	oitentaetrês	0	0.0
por_pt	84	oitentaequatro	oitentaequatro	0	0.0
por_pt	85	oitentaecinco	oitentaecinco	0	0.0
por_pt	86	oitentaeseis	oitentaeseis	0	0.0
por_pt	87	oitentaesete	oitentaesete	0	0.0
por_pt	88	oitentaeoito	oitentaeoito	0	0.0
por_pt	89	oitentaenove	oitentaenove	0	0.0
por_pt	90	noventa	noventa	0	0.0
por_pt	91	noventaeum	noventaeum	0	0.0
por_pt	92	noventaedois	noventaedois	0	0.0
por_pt	93	noventaetrês	noventaetrês	0	0.0
por_pt	94	noventaequatro	noventaequatro	0	0.0
por_pt	95	noventaecinco	noventaecinco	0	0.0
por_pt	96	noventaeseis	noventaeseis	0	0.0
por_pt	97	noventaesete	noventaesete	0	0.0
por_pt	98	noventaeoito	noventaeoito	0	0.0
por_pt	99	noventaenove	noventaenove	0	0.0
pus	01	یو	یواته	1	0.6
pus	02	دوه	دوهشپږ	1	0.5
pus	03	درې	درېاووه	1	0.5714285714285714
pus	04	څلور	څلورشپږ	1	0.42857142857142855
pus	05	پنځه	پنځهشپږ	1	0.42857142857142855
pus	06	شپږ	شپږاته	1	0.5
pus	07	اووه	اووهاته	1	0.42857142857142855
pus	08	اته	اتهشپږ	1	0.5
pus	09	نهه	نههاووه	1	0.5714285714285714
pus	10	لس	دیرشل	1	1.0
pus	11	یولس	یوشپږلس	1	0.42857142857142855
pus	12	دوهلس	دوهشپیتهلس	1	0.5
pus	13	درېلس	درېاووهلس	1	0.4444444444444444
pus	14	څلورلس	څلورشپږلس	1	0.3333333333333333
pus	15	پنځهلس	پنځهشپیتهلس	1	0.45454545454545453
pus	16	شپږلس	شپږشپږشپیتهلس	1	0.6153846153846154
pus	17	اووهلس	اووهاووهشپیتهلس	1	0.6
pus	18	اتهلس	اتهاووهلس	1	0.4444444444444444
pus	19	نههلس	نههاووهلس	1	0.4444444444444444
pus	20	شل	څلویا	1	0.8
pus	21	یوشل	یوشل	0	0.0
pus	22	دوهشل	دوهشل	0	0.0
pus	23	درېشل	درېاتهشل	1	0.375
pus	24	څلورشل	څلوراتهشل	1	0.3333333333333333
pus	25	پنځهشل	پنځهشل	0	0.0
pus	26	شپږشل	شپږدیرشل	1	0.375
pus	27	اووهشل	اووهشل	0	0.0
pus	28	اتهشل	اتهاووهشل	1	0.4444444444444444
pus	29	نههشل	نههشل	0	0.0
pus	30	دیرش	شپیتهدیرش	1	0.5555555555555556
pus	31	یودیرش	یوشپږدیرش	1	0.3333333333333333
pus	32	دوهدیرش	دوهاتهدیرش	1	0.3
pus	33	درېدیرش	درېاووهدیرش	1	0.36363636363636365
pus	34	څلوردیرش	څلورش	1	0.375
pus	35	پنځهدیرش	پنځهاووهدیرش	1	0.3333333333333333
pus	36	شپږدیرش	شپږشپږشپیتهدیرش	1	0.5333333333333333
pus	37	اووهدیرش	اووهاووهشپیتهدیرش	1	0.5294117647058824
pus	38	اتهدیرش	اتهاووهدیرش	1	0.36363636363636365
pus	39	نههدیرش	نههاووهدیرش	1	0.36363636363636365
pus	40	څلویښت	شپیتهڅلویښت	1	0.45454545454545453
pus	41	یوڅلویښت	یواویښت	1	0.25
pus	42	دوهڅلویښت	دوهاویښت	1	0.2222222222222222
pus	43	درېڅلویښت	درېاویښت	1	0.2222222222222222
pus	44	څلورڅلویښت	څلوراویښت	1	0.2
pus	45	پنځهڅلویښت	پنځهاویښت	1	0.2
pus	46	شپږڅلویښت	شپږاویښت	1	0.2222222222222222
pus	47	اووهڅلویښت	اووهاویښت	1	0.2
pus	48	اتهڅلویښت	اتهاویښت	1	0.2222222222222222
pus	49	نههڅلویښت	نههاویښت	1	0.2222222222222222
pus	50	پنځوس	شپیتهپنځوس	1	0.5
pus	51	یوپنځوس	یواووهپنځوس	1	0.36363636363636365
pus	52	دوهپنځوس	دوهاتهپنځوس	1	0.2727272727272727
pus	53	درېپنځوس	درېشپیتهپنځوس	1	0.38461538461538464
pus	54	څلورپنځوس	څلورشپیتهپنځوس	1	0.35714285714285715
pus	55	پنځهپنځوس	پنځهشپیتهپنځوس	1	0.35714285714285715
pus	56	شپږپنځوس	شپږشپږشپیتهپنځوس	1	0.5
pus	57	اووهپنځوس	اووهاووهشپیتهپنځوس	1	0.5
pus	58	اتهپنځوس	اتهشپږپنځوس	1	0.2727272727272727
pus	59	نههپنځوس	نههاووهپنځوس	1	0.3333333333333333
pus	60	شپیته	دیرشپیته	1	0.375
pus	61	یوشپیته	یوشپیته	0	0.0
pus	62	دوهشپیته	دوهشپیته	0	0.0
pus	63	درېشپیته	درېاووهشپیتهشپیته	1	0.5294117647058824
pus	64	څلورشپیته	څلوراتهشپیتهشپیته	1	0.47058823529411764
pus	65	پنځهشپیته	پنځهڅلورشپیتهشپیته	1	0.5
pus	66	شپږشپیته	شپږشپیته	0	0.0
pus	67	اووهشپیته	اووهشپیته	0	0.0
pus	68	اتهشپیته	شپیتهاته	1	0.75
pus	69	نههشپیته	نههشپیته	0	0.0
pus	70	اویا	پنځهاویا	1	0.5
pus	71	یواویا	یواویا	0	0.0
pus	72	دوهاویا	دوهاویا	0	0.0
pus	73	درېاویا	درېشپږاویا	1	0.3
pus	74	څلوراویا	څلورپنځهاویا	1	0.3333333333333333
pus	75	پنځهاویا	پنځهپنځهشپیتهاویا	1	0.5294117647058824
pus	76	شپږاویا	شپږشپږشپیتهاویا	1	0.5333333333333333
pus	77	اووهاویا	اووهاویا	0	0.0
pus	78	اتهاویا	اتهاویا	0	0.0
pus	79	نههاویا	نههشپږاویا	1	0.3
pus	80	اتیا	شپیتهاتیا	1	0.5555555555555556
pus	81	یواتیا	یوشپږاتیا	1	0.3333333333333333
pus	82	دوهاتیا	دوهاتیا	0	0.0
pus	83	درېاتیا	درېشپیتهاتیا	1	0.4166666666666667
pus	84	څلوراتیا	څلورشپږاتیا	1	0.2727272727272727
pus	85	پنځهاتیا	پنځهشپیتهاتیا	1	0.38461538461538464
pus	86	شپږاتیا	شپږشپږشپیتهاتیا	1	0.5333333333333333
pus	87	اووهاتیا	اووهاتیا	0	0.0
pus	88	اتهاتیا	اتهپنځهاتیا	1	0.36363636363636365
pus	89	نههاتیا	نههشپیتهاتیا	1	0.4166666666666667
pus	90	نوي	دیرشپیتهنوي	1	0.7272727272727273
pus	91	یونوي	یوشپږنوي	1	0.375
pus	92	دوهنوي	دوهاتهنوي	1	0.3333333333333333
pus	93	درېنوي	درېشپیتهنوي	1	0.45454545454545453
pus	94	څلورنوي	څلورشپږنوي	1	0.3
pus	95	پنځهنوي	پنځهشپیتهنوي	1	0.4166666666666667
pus	96	شپږنوي	شپږشپږشپیتهنوي	1	0.5714285714285714
pus	97	اووهنوي	اووهاووهشپیتهنوي	1	0.5625
pus	98	اتهنوي	اتهشپږنوي	1	0.3333333333333333
pus	99	نههنوي	نههشپږنوي	1	0.3333333333333333
que_quechua	01	huk	iskahuk	1	0.5714285714285714
que_quechua	02	iskay	pichiskaiskay	1	0.6153846153846154
que_quechua	03	kimsa	iskakimsa	1	0.4444444444444444
que_quechua	04	tawa	iskatawa	1	0.5
que_quechua	05	pichqa	iskapichqanchqanchqa	1	0.7
que_quechua	06	suqta	iskasuqta	1	0.4444444444444444
que_quechua	07	qanchis	iskaqanchqanchis	1	0.5625
que_quechua	08	pusaq	iskapusaq	1	0.4444444444444444
que_quechua	09	isqun	qanchiskaisqun	1	0.6428571428571429
que_quechua	10	chunka	chunka	0	0.0
que_quechua	11	chunkahuk	chqanchqanchunkahuk	1	0.5263157894736842
que_quechua	12	chunkaiskay	chisqunkaisqunkay	1	0.35294117647058826
que_quechua	13	chunkakimsa	chunkakimsa	0	0.0
que_quechua	14	chunkatawa	chunkatawa	0	0.0
que_quechua	15	chunkapichqa	chqanchunkapichqa	1	0.29411764705882354
que_quechua	16	chunkasuqta	chunkasuqta	0	0.0
que_quechua	17	chunkaqanchis	chunkaqanchis	0	0.0
que_quechua	18	chunkapusaq	chunkapusaq	0	0.0
que_quechua	19	chunkaisqun	chunkaisqun	0	0.0
que_quechua	20	iskaychunka	iskaychqanchunka	1	0.3125
que_quechua	21	iskaychunkahuk	iskaychqanchunkahuk	1	0.2631578947368421
que_quechua	22	iskaychunkaiskay	iskaiskaychunkay	1	0.5
que_quechua	23	iskaychunkakimsa	iskaychunkakimsa	0	0.0
que_quechua	24	iskaychunkatawa	iskaychunkatawa	0	0.0
que_quechua	25	iskaychunkapichqa	iskaychunkapichqa	0	0.0
que_quechua	26	iskaychunkasuqta	iskaychunkasuqta	0	0.0
que_quechua	27	iskaychunkaqanchis	iskaychunkaqanchis	0	0.0
que_quechua	28	iskaychunkapusaq	iskaychunkapusaq	0	0.0
que_quechua	29	iskaychunkaisqun	isqunkaiskaychun	1	0.625
que_quechua	30	kimsachunka	kimsachunka	0	0.0
que_quechua	31	kimsachunkahuk	kimsachqanchunkahuk	1	0.2631578947368421
que_quechua	32	kimsachunkaiskay	kimsachunkaiskay	0	0.0
que_quechua	33	kimsachunkakimsa	kimsachunkakimsa	0	0.0
que_quechua	34	kimsachunkatawa	kimsachunkatawa	0	0.0
que_quechua	35	kimsachunkapichqa	kimsachunkapichqa	0	0.0
que_quechua	36	kimsachunkasuqta	kimsachunkasuqta	0	0.0
que_quechua	37	kimsachunkaqanchis	kimsachunkaqanchis	0	0.0
que_quechua	38	kimsachunkapusaq	kimsachunkapusaq	0	0.0
que_quechua	39	kimsachunkaisqun	kimsachunkaisqun	0	0.0
que_quechua	40	tawachunka	tawachunka	0	0.0
que_quechua	41	tawachunkahuk	tawachqanchunkahuk	1	0.2777777777777778
que_quechua	42	tawachunkaiskay	tawachunkaiskay	0	0.0
que_quechua	43	tawachunkakimsa	tawachqanchunkakimsa	1	0.25
que_quechua	44	tawachunkatawa	tawachunkatawa	0	0.0
que_quechua	45	tawachunkapichqa	tawachunkapichqa	0	0.0
que_quechua	46	tawachunkasuqta	tawachqanchunkasuqta	1	0.25
que_quechua	47	tawachunkaqanchis	tawachunkaqanchis	0	0.0
que_quechua	48	tawachunkapusaq	tawachqanchunkapusaq	1	0.25
que_quechua	49	tawachunkaisqun	tawachunkaisqun	0	0.0
que_quechua	50	pichqachunka	pichqanchqachunka	1	0.29411764705882354
que_quechua	51	pichqachunkahuk	pichqachunkahuk	0	0.0
que_quechua	52	pichqachunkaiskay	pichqachunkaiskay	0	0.0
que_quechua	53	pichqachunkakimsa	pichqachunkakimsa	0	0.0
que_quechua	54	pichqachunkatawa	pichqachunkatawa	0	0.0
que_quechua	55	pichqachunkapichqa	pichunkapichqachqa	1	0.4444444444444444
que_quechua	56	pichqachunkasuqta	pichqachunkasuqta	0	0.0
que_quechua	57	pichqachunkaqanchis	pichqanchqachunkais	1	0.47368421052631576
que_quechua	58	pichqachunkapusaq	pichqachunkapusaq	0	0.0
que_quechua	59	pichqachunkaisqun	isqunkapichqachun	1	0.7058823529411765
que_quechua	60	suqtachunka	suqtachqanchunka	1	0.3125
que_quechua	61	suqtachunkahuk	suqtachunkahuk	0	0.0
que_quechua	62	suqtachunkaiskay	suqtachunkaiskay	0	0.0
que_quechua	63	suqtachunkakimsa	suqtachunkakimsa	0	0.0
que_quechua	64	suqtachunkatawa	suqtachqanchunkatawa	1	0.25
que_quechua	65	suqtachunkapichqa	suqtachunkapichqa	0	0.0
que_quechua	66	suqtachunkasuqta	suqtachunkasuqta	0	0.0
que_quechua	67	suqtachunkaqanchis	suqtachunkaqanchis	0	0.0
que_quechua	68	suqtachunkapusaq	suqtachunkapusaq	0	0.0
que_quechua	69	suqtachunkaisqun	suqtachunkaisqun	0	0.0
que_quechua	70	qanchischunka	qanchischunka	0	0.0
que_quechua	71	qanchischunkahuk	qanchischunkahuk	0	0.0
que_quechua	72	qanchischunkaiskay	qanchiskaischunkay	1	0.4444444444444444
que_quechua	73	qanchischunkakimsa	qanchischunkakimsa	0	0.0
que_quechua	74	qanchischunkatawa	qanchischunkatawa	0	0.0
que_quechua	75	qanchischunkapichqa	pichqanchunkaischqa	1	0.42105263157894735
que_quechua	76	qanchischunkasuqta	qanchischunkasuqta	0	0.0
que_quechua	77	qanchischunkaqanchis	qanchunkaqanchischis	1	0.4
que_quechua	78	qanchischunkapusaq	qanchischunkapusaq	0	0.0
que_quechua	79	qanchischunkaisqun	qanchisqunkaischun	1	0.2222222222222222
que_quechua	80	pusaqchunka	pusaqchunka	0	0.0
que_quechua	81	pusaqchunkahuk	pusaqchunkahuk	0	0.0
que_quechua	82	pusaqchunkaiskay	pusaqchunkaiskay	0	0.0
que_quechua	83	pusaqchunkakimsa	pusaqchunkakimsa	0	0.0
que_quechua	84	pusaqchunkatawa	pusaqchqanchunkatawa	1	0.25
que_quechua	85	pusaqchunkapichqa	pichunkapusaqchqa	1	0.47058823529411764
que_quechua	86	pusaqchunkasuqta	pusaqchunkasuqta	0	0.0
que_quechua	87	pusaqchunkaqanchis	pusaqanchunkaqchis	1	0.2222222222222222
que_quechua	88	pusaqchunkapusaq	pusaqchunkapusaq	0	0.0
que_quechua	89	pusaqchunkaisqun	isqunkapusaqchun	1	0.625
que_quechua	90	isqunchunka	isqunchunka	0	0.0
que_quechua	91	isqunchunkahuk	hunkaisqunchqanchuk	1	0.47368421052631576
que_quechua	92	isqunchunkaiskay	isqunchunkaiskay	0	0.0
que_quechua	93	isqunchunkakimsa	isqunchunkakimsa	0	0.0
que_quechua	94	isqunchunkatawa	isqunchunkatawa	0	0.0
que_quechua	95	isqunchunkapichqa	pichunkaisqunchqa	1	0.5882352941176471
que_quechua	96	isqunchunkasuqta	isqunchunkasuqta	0	0.0
que_quechua	97	isqunchunkaqanchis	qanchisqunchunkais	1	0.5555555555555556
que_quechua	98	isqunchunkapusaq	isqunchunkapusaq	0	0.0
que_quechua	99	isqunchunkaisqun	isqunkaisqunkapichuk	1	0.45
que_spanish	01	unu	nu	1	0.3333333333333333
que_spanish	02	dus	sintidus	1	0.625
que_spanish	03	tris	sintitris	1	0.5555555555555556
que_spanish	04	kwaru	sintikwaru	1	0.5
que_spanish	05	sinku	sinku	0	0.0
que_spanish	06	sis	sis	0	0.0
que_spanish	07	siti	siti	0	0.0
que_spanish	08	uchu	siyuchu	1	0.42857142857142855
que_spanish	09	nuywi	sinuywi	1	0.2857142857142857
que_spanish	10	dis	disi	1	0.25
que_spanish	11	unsi	disisi	1	0.6666666666666666
que_spanish	12	dusi	disisi	1	0.5
que_spanish	13	trisi	katris	1	0.5
que_spanish	14	katursi	disisi	1	0.7142857142857143
que_spanish	15	kinsi	disinku	1	0.7142857142857143
que_spanish	16	disisis	disis	1	0.2857142857142857
que_spanish	17	disisiti	disiti	1	0.25
que_spanish	18	disiyuchu	disisi	1	0.5555555555555556
que_spanish	19	disinuywi	disisi	1	0.4444444444444444
que_spanish	20	winti	wintis	1	0.16666666666666666
que_spanish	21	wintiunu	unsintisintis	1	0.6153846153846154
que_spanish	22	wintidus	dusintisintis	1	0.6153846153846154
que_spanish	23	wintitris	trisintisintis	1	0.5714285714285714
que_spanish	24	wintikwaru	katursintisintis	1	0.75
que_spanish	25	wintisinku	wintisinku	0	0.0
que_spanish	26	wintisis	wintisis	0	0.0
que_spanish	27	wintisiti	wintiuchinti	1	0.3333333333333333
que_spanish	28	wintiuchu	wintisiyuchu	1	0.25
que_spanish	29	wintinuywi	wintisinuywi	1	0.16666666666666666
que_spanish	30	trinta	trinta	0	0.0
que_spanish	31	trintaunu	trintaunu	0	0.0
que_spanish	32	trintadus	trintadus	0	0.0
que_spanish	33	trintatris	trintatris	0	0.0
que_spanish	34	trintakwaru	trintakwaru	0	0.0
que_spanish	35	trintasinku	trintasinku	0	0.0
que_spanish	36	trintasis	trintasis	0	0.0
que_spanish	37	trintasiti	trintasiti	0	0.0
que_spanish	38	trintauchu	trintauchu	0	0.0
que_spanish	39	trintanuywi	trintanuywi	0	0.0
que_spanish	40	kwarinta	kwarinta	0	0.0
que_spanish	41	kwarintaunu	kwarintaunu	0	0.0
